family,design,grid_index,temperature,memory_angle,false_positive,false_negative,equal_grid_prior_weight,uniform_volume_prior_weight,temperature_variance_per_readout,temperature_sd_at_8e6,oracle_temperature_variance_per_readout,relative_c_efficiency,oracle_sd_inflation
internal_basis,center_local,65,1.3,0.5,0.005,0.12,0.012345679012345678,0.007083825265643447,45042.97398024657,0.07503580310445689,39685.52516631237,0.8810591677120678,1.065362639517359
internal_basis,center_local,66,1.3,0.5,0.02,0.01,0.012345679012345678,0.00974025974025974,42977.04740054168,0.07329482195262985,41781.71034458221,0.9721866175491523,1.0142036769021405
internal_basis,center_local,67,1.3,0.5,0.02,0.04,0.012345679012345678,0.035714285714285705,46649.605066182194,0.07636229850700393,44535.7944860356,0.9546874924847121,1.0234564882633588
internal_basis,center_local,68,1.3,0.5,0.02,0.12,0.012345679012345678,0.02597402597402597,58377.81609009216,0.0854238082226584,53322.9198293586,0.9134106652271381,1.0463258643775066
internal_basis,center_local,69,1.3,0.5,0.06,0.01,0.012345679012345678,0.007083825265643447,68698.07737466271,0.09266746824982777,67379.44642769294,0.9808054170165742,1.0097377012357671
internal_basis,center_local,70,1.3,0.5,0.06,0.04,0.012345679012345678,0.02597402597402597,76157.7933423657,0.09756907382872768,75503.12395594442,0.9914037768468655,1.004326022231735
internal_basis,center_local,71,1.3,0.5,0.06,0.12,0.012345679012345678,0.018890200708382526,101262.13513322303,0.11250674153868682,100607.08700575517,0.9935311641749794,1.003250195174801
internal_basis,center_local,72,1.3,0.9,0.005,0.01,0.012345679012345678,0.001517962556923596,1265.140108814366,0.012575472698940417,1010.1940016853807,0.7984838949040122,1.119094907566057
internal_basis,center_local,73,1.3,0.9,0.005,0.04,0.012345679012345678,0.0055658627087198514,1357.3256790662806,0.013025579061342534,1082.3442673367504,0.7974094088320107,1.1198486277275714
internal_basis,center_local,74,1.3,0.9,0.005,0.12,0.012345679012345678,0.004047900151796256,1655.8160601562988,0.01438669550381662,1315.1985334034287,0.7942902385421253,1.1220452907816707
internal_basis,center_local,75,1.3,0.9,0.02,0.01,0.012345679012345678,0.0055658627087198514,2114.789492618265,0.016258803356252363,1658.231106183515,0.7841116631095528,1.1293044595258124
internal_basis,center_local,76,1.3,0.9,0.02,0.04,0.012345679012345678,0.020408163265306117,2303.0432066227468,0.01696703865817024,1801.9161249658637,0.7824065652716298,1.1305343358577755
internal_basis,center_local,77,1.3,0.9,0.02,0.12,0.012345679012345678,0.014842300556586268,2933.796302431235,0.019150053206294346,2281.76007076717,0.7777499988244845,1.133913668523742
internal_basis,center_local,78,1.3,0.9,0.06,0.01,0.012345679012345678,0.004047900151796255,5221.711881666242,0.025548267753573436,4075.862713239245,0.7805606294651863,1.131870338067758
internal_basis,center_local,79,1.3,0.9,0.06,0.04,0.012345679012345678,0.014842300556586268,5806.903695360829,0.02694184407051796,4518.605679152905,0.7781437261931599,1.1336267618003155
internal_basis,center_local,80,1.3,0.9,0.06,0.12,0.012345679012345678,0.010794400404790013,7848.303983627954,0.031321526111501886,6060.145228340484,0.7721598502023266,1.1380108219395217
internal_basis,bayes_equal_grid,0,0.6,0.2,0.005,0.01,0.012345679012345678,0.0008538539382695229,200731.0311739873,0.15840258488026138,183704.96287611796,0.9151796899647684,1.0453141113310969
internal_basis,bayes_equal_grid,1,0.6,0.2,0.005,0.04,0.012345679012345678,0.0031307977736549164,219925.54900308314,0.16580317736818373,202006.40525162997,0.9185217732424441,1.0434106668255472
internal_basis,bayes_equal_grid,2,0.6,0.2,0.005,0.12,0.012345679012345678,0.002276943835385394,283331.47372927226,0.18819254559136775,261948.41306772342,0.9245298788020258,1.0400148115220282
