temperature,memory_angle,apparent_ratio,nuisance_ratio,alternating_recovery,determinant_gain
1.7833333333333332,0.0,1.0,0.15235550746724924,0.7236643929013307,0.8073714566049578
1.7833333333333332,0.11818181818181818,1.0023366960472486,0.1539322990998861,0.7307472977173197,0.8150280865992585
1.7833333333333332,0.23636363636363636,1.0087688305355678,0.15897295155980046,0.7539627321897241,0.8407780618151964
1.7833333333333332,0.35454545454545455,1.0175555284729367,0.16824103049414388,0.7963420798003865,0.8896065307791586
1.7833333333333332,0.4727272727272727,1.0258002579134564,0.18263504271438868,0.8553916316646267,0.9608542445716399
1.7833333333333332,0.5909090909090909,1.029563691808194,0.20310756024385027,0.9195541236158282,1.043238038477315
1.7833333333333332,0.7090909090909091,1.024253168396679,0.23105805611020236,0.9736160769524909,1.1196800565145457
1.7833333333333332,0.8272727272727273,1.0055328143555464,0.26881442264221733,1.0084035669380467,1.178121302128324
1.7833333333333332,0.9454545454545454,0.9709222320576355,0.319144343026817,1.024715788930322,1.2171884086138767
1.7833333333333332,1.0636363636363637,0.9217641235529108,0.3837190101815257,1.0290906689989099,1.242152735842152
1.7833333333333332,1.1818181818181819,0.8644045651407061,0.4628173589206355,1.028057539740417,1.2579090391739465
1.7833333333333332,1.3,0.8092050024953604,0.5570290886372119,1.0266036383891117,1.266053479183482
2.022222222222222,0.0,1.0,0.16243456781826698,0.7197219202304861,0.8095476951289189
2.022222222222222,0.11818181818181818,1.0020868375976737,0.16396328051228937,0.7271129797648394,0.8174992630322668
2.022222222222222,0.23636363636363636,1.007791265496378,0.16885017837118182,0.7511074509567441,0.8439951404546321
2.022222222222222,0.35454545454545455,1.015440315799318,0.17783291865998457,0.7943401408230517,0.8936029620875381
2.022222222222222,0.4727272727272727,1.0222565052962926,0.19178525145013828,0.8538913608649644,0.9651118725204058
2.022222222222222,0.5909090909090909,1.0244735664751068,0.21167032193142288,0.918101096796462,1.0469223547588231
2.022222222222222,0.7090909090909091,1.0177195757814899,0.23893999564362875,0.9720940593114018,1.1221784444471883
2.022222222222222,0.8272727272727273,0.9979050925901924,0.2759525894788531,1.0071714471091469,1.1794515486898318
2.022222222222222,0.9454545454545454,0.9627802207431777,0.32541166836291907,1.024323383097212,1.2178790772055594
2.022222222222222,1.0636363636363637,0.9138383385135673,0.3888865915170598,1.0298848422387787,1.2427441372238075
2.022222222222222,1.1818181818181819,0.8574129337559756,0.4666412070391055,1.0300726760335428,1.258677656846334
2.022222222222222,1.3,0.8036164710789518,0.5591982399765852,1.0297033890245284,1.2672054314420558
2.261111111111111,0.0,1.0,0.1710720494312586,0.718312477970685,0.8127319583954311
2.261111111111111,0.11818181818181818,1.0018378000229913,0.17251385395802446,0.7258453490360756,0.8208072013597025
2.261111111111111,0.23636363636363636,1.006817435502556,0.17714047611590844,0.750178282151251,0.8475944108432353
2.261111111111111,0.35454545454545455,1.013335009526332,0.1856917884178638,0.7937301373228723,0.8974356305134494
2.261111111111111,0.4727272727272727,1.01873338946859,0.19905425164857526,0.8533854595068403,0.9688405458319239
2.261111111111111,0.5909090909090909,1.0194198223489321,0.21823092848410608,0.9174987504354475,1.050078413272625
2.261111111111111,0.7090909090909091,1.0112412224051999,0.24473357403871174,0.971447801246365,1.1244738051498677
2.261111111111111,0.8272727272727273,0.9903481348691253,0.2809461226385026,1.0068229543802338,1.1810069789362536
2.261111111111111,0.9454545454545454,0.9547079110448304,0.32951803412559455,1.024687586117716,1.2191123320481847
2.261111111111111,1.0636363636363637,0.9059456319651603,0.39194532899037604,1.0311894143226505,1.244021771400507
2.261111111111111,1.1818181818181819,0.850367704468175,0.4684982395543228,1.0323078739758516,1.260149439565852
2.261111111111111,1.3,0.797845798743349,0.5596686748563395,1.0327378995270695,1.2689755220698327
2.5,0.0,1.0,0.17837131517778185,0.7181067816277398,0.8160442553209977
2.5,0.11818181818181818,1.0016014472578851,0.1797111886994108,0.7256992992569118,0.8241605067670111
2.5,0.23636363636363636,1.0058936581602456,0.18403886546625983,0.7501588308783266,0.8510256924364572
2.5,0.35454545454545455,1.011339447669708,0.19211261419171302,0.7937865386645675,0.9008615361403296
2.5,0.4727272727272727,1.0153972293490852,0.20485155494078117,0.853385026464972,0.9720387389580286
2.5,0.5909090909090909,1.0146396063604417,0.22331096044047033,0.9173668236618753,1.0527808979252666
2.5,0.7090909090909091,1.0051201943677572,0.24906069706333428,0.971300682860282,1.1265545135619548
2.5,0.8272727272727273,0.9832134286841301,0.28450402601387287,1.006962009459862,1.1826164070028813
2.5,0.9454545454545454,0.9470850561514551,0.33224317230409334,1.0254328800487074,1.220580895868374
2.5,1.0636363636363637,0.8984744129182072,0.3937191913173551,1.0326971971339245,1.2456058653799031
2.5,1.1818181818181819,0.8436544236935879,0.4692193996951338,1.0345485773878942,1.2619264930130458
2.5,1.3,0.7922732723010929,0.5592247642116982,1.0355909644476737,1.2709920927249228
