grid_index,protocol,total_binary_readouts,independent_units,temperature,memory_angle,false_positive,false_negative,fisher_rank,fisher_condition_number,linear_replicates,linear_physical_fraction,linear_negative_assignment_fraction,exact_mle_replicates,mle_converged_fraction,mle_mean_iterations,fisher_sd_T,linear_coverage_T,linear_bias_T,linear_empirical_sd_T,mle_coverage_T,mle_coverage_wilson_low_T,mle_coverage_wilson_high_T,mle_bias_T,mle_empirical_sd_T,mle_rmse_T,mle_mean_reported_se_T,mle_boundary_fraction_T,fisher_sd_mu,linear_coverage_mu,linear_bias_mu,linear_empirical_sd_mu,mle_coverage_mu,mle_coverage_wilson_low_mu,mle_coverage_wilson_high_mu,mle_bias_mu,mle_empirical_sd_mu,mle_rmse_mu,mle_mean_reported_se_mu,mle_boundary_fraction_mu,fisher_sd_alpha,linear_coverage_alpha,linear_bias_alpha,linear_empirical_sd_alpha,mle_coverage_alpha,mle_coverage_wilson_low_alpha,mle_coverage_wilson_high_alpha,mle_bias_alpha,mle_empirical_sd_alpha,mle_rmse_alpha,mle_mean_reported_se_alpha,mle_boundary_fraction_alpha,fisher_sd_beta,linear_coverage_beta,linear_bias_beta,linear_empirical_sd_beta,mle_coverage_beta,mle_coverage_wilson_low_beta,mle_coverage_wilson_high_beta,mle_bias_beta,mle_empirical_sd_beta,mle_rmse_beta,mle_mean_reported_se_beta,mle_boundary_fraction_beta
10,external_references,8000000,2435000,0.6,0.5,0.005,0.04,4,65158.785677035354,2000,1.0,0.0,24,1.0,1.9583333333333333,0.0018403972249301768,0.9495,2.2560568250521495e-05,0.0018659441358288655,1.0,0.8620237953250198,1.0,-0.0004903541331411678,0.0013042450796264763,0.001367707974116949,0.0018373404762509588,0.0,0.01207795412372247,0.9505,5.374509352207815e-05,0.01227172596361031,1.0,0.8620237953250198,1.0,-0.0026025515077159056,0.010921200243727974,0.011003462947277165,0.012170488111174249,0.0,5.7966401571417205e-05,0.9505,-1.907841003980274e-06,5.786292235024292e-05,0.9583333333333334,0.7975819352134406,0.9926065438344942,2.492014459638409e-07,5.3446577348363795e-05,5.2321853675317755e-05,5.7967293627404715e-05,0.0,0.0004898979485566356,0.943,1.0206249992443708e-05,0.0005026022791509785,1.0,0.8620237953250198,1.0,-3.723958352693507e-05,0.0003733454408713787,0.0003673769463483342,0.0004896737881112566,0.0
10,internal_basis,8000000,1000000,0.6,0.5,0.005,0.04,4,141630.99591257123,2000,0.9355,0.028,24,0.875,2.5,0.023799129483387912,0.9455,-0.00017376452131477943,0.024290454019602,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.008378668940697354,0.023488774975579885,0.024473173139051833,0.024545977749387753,0.0,0.025511727995062315,0.947,0.00027898713466926626,0.025950512053533485,1.0,0.8620237953250198,1.0,-0.005659194732567517,0.020590661432837325,0.020936479746352984,0.025431603793196245,0.0,0.00261724429091322,0.9445,1.860600373819518e-05,0.00267463709564151,1.0,0.8620237953250198,1.0,-0.0007335166089962808,0.002183379880578884,0.0022597705999286457,0.00267154963650473,0.125,0.002691872425466018,0.9455,2.1449401005451868e-05,0.0027611486514611417,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0009528475469042022,0.002708251541275918,0.002817256719697449,0.0027451160948945377,0.0
11,external_references,8000000,2435000,0.6,0.5,0.005,0.12,4,77791.91199332589,2000,1.0,0.0,24,1.0,2.0,0.002003703013840813,0.95,3.191156924888649e-05,0.0019929423526169475,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0005373195744493714,0.002234347385209602,0.0022523338384080774,0.0020043929702418684,0.0,0.013040530540916993,0.9415,-0.00014673228026511673,0.013022580798083827,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0012838722842669046,0.01526058108922683,0.014994335850268268,0.012988255202771823,0.0,5.7966199897066084e-05,0.947,-1.6384851075728623e-06,5.800501139068864e-05,0.9583333333333334,0.7975819352134406,0.9926065438344942,-3.075982348625072e-05,5.6048486365233646e-05,6.290235711332824e-05,5.778737302289319e-05,0.0,0.0008124038404635959,0.9565,1.4109374890505033e-05,0.0008040428413036905,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00019687500050897798,0.0007784351465445252,0.0007870658528000573,0.0008118226449220302,0.0
11,internal_basis,8000000,1000000,0.6,0.5,0.005,0.12,4,185937.44235667578,2000,0.933,0.028,24,0.9166666666666666,2.4583333333333335,0.026474605710220152,0.9515,0.00013963217575291065,0.026405512355196125,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00036443393709175337,0.02925931518231254,0.028645578893783878,0.026380515842776776,0.0,0.02810089990777693,0.9525,0.00026627919112943266,0.02795896734251046,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0048624408155879305,0.028631238802875957,0.028447056196812363,0.02795303108771403,0.0,0.00266604308481202,0.9485,-9.627899935086173e-06,0.0026560248836024155,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00016329293060929502,0.0027396777042545278,0.002686960257287674,0.002645794232305406,0.125,0.0027378775182809213,0.9535,-2.7427273335936557e-05,0.0027217029790107274,0.9166666666666666,0.741511978067893,0.9768411847029567,-6.559028118367435e-05,0.0032412505607691587,0.003173683910867917,0.00271859807844318,0.0
12,external_references,8000000,2435000,0.6,0.5,0.02,0.01,4,40411.17713182489,2000,1.0,0.0,24,1.0,2.0416666666666665,0.002349070214547217,0.952,-3.3472290924323024e-05,0.002308112900989212,1.0,0.8620237953250198,1.0,0.00025626448484572056,0.002251198974799413,0.00221864957635467,0.0023497692326259123,0.0,0.014790451815634823,0.956,-0.00046008939697825187,0.014387170508106667,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0004016354744941243,0.012030113449583926,0.011783666213470578,0.014774933872589267,0.0,0.000115020856752487,0.9635,-1.7448093633165313e-06,0.00011120241976607366,0.9166666666666666,0.741511978067893,0.9768411847029567,-1.1612686898836098e-05,0.00013145513526674054,0.00012921024815073395,0.00011498689242707,0.0,0.000248746859276655,0.958,-5.309374995793685e-06,0.0002468640745786599,0.9166666666666666,0.741511978067893,0.9768411847029567,1.7187500001507967e-05,0.0002929901712859861,0.0002873357773411367,0.00024893231227367653,0.0
12,internal_basis,8000000,1000000,0.6,0.5,0.02,0.01,4,138056.1904238841,2000,0.9965,0.0025,24,1.0,2.8333333333333335,0.028795008042255613,0.9495,0.0012979401696258848,0.02925136038417117,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.005766698873560096,0.03221074551965265,0.03205552117095145,0.02859891288746208,0.0,0.027739187954429256,0.944,-0.000661962652400549,0.028857105854133844,1.0,0.8620237953250198,1.0,0.0068200811879598365,0.025423895897794823,0.02580611787780227,0.02809668679384174,0.0,0.003174902866868724,0.951,-0.00013645007643998884,0.003232921027298554,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0006921023256492551,0.003519975674246979,0.003514679906523847,0.003160253962503438,0.0,0.003237749525545163,0.948,-0.00014245360612943862,0.0032919813510555304,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0006420467415720168,0.003589716220395005,0.0035723055984485173,0.0032234970937794643,0.0
13,external_references,8000000,2435000,0.6,0.5,0.02,0.04,4,43486.84905596467,2000,1.0,0.0,24,1.0,2.125,0.002427951923441461,0.9405,5.442023618102354e-05,0.002508343157427229,1.0,0.8620237953250198,1.0,0.0002080600603672859,0.002254182744532139,0.0022165076902401484,0.002430011781975175,0.0,0.01525930051442433,0.947,0.0002554559853986477,0.015587831346333902,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0015939745871959333,0.016852732832884684,0.01657472223268084,0.01521577932697681,0.0,0.0001150213119453768,0.947,4.2143499043467705e-08,0.00011820519325956992,0.9583333333333334,0.7975819352134406,0.9926065438344942,1.2522888311718798e-05,9.041532321070914e-05,8.939312776528598e-05,0.00011505455760405404,0.0,0.0004898979485566356,0.9455,-5.690625005951744e-06,0.0004934835365677312,1.0,0.8620237953250198,1.0,8.515625064871504e-05,0.0004948162421671208,0.0004918260913581018,0.0004903876664820807,0.0
13,internal_basis,8000000,1000000,0.6,0.5,0.02,0.04,4,153881.17387113147,2000,1.0,0.0,24,1.0,2.5,0.030173011598869218,0.9535,0.0007170885129037243,0.03035980776909374,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.001545694326967606,0.027243289523009306,0.026714436683539188,0.03020683306900668,0.0,0.02895976610554172,0.953,-0.0010823612076414557,0.028758796136534245,1.0,0.8620237953250198,1.0,0.0034115798972689884,0.025183214272624942,0.024887916682274778,0.029126756114097346,0.0,0.003223733034153071,0.9515,-7.923512850694778e-05,0.003237041827109347,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00027572785029296047,0.0029213364913598136,0.0028730890673955866,0.0032236479610506887,0.0,0.0032853667002918346,0.9545,-7.775860312108622e-05,0.0032932593093173974,1.0,0.8620237953250198,1.0,0.00028236753783477997,0.00282865360811375,0.0027834557555322346,0.003285517660992198,0.0
14,external_references,8000000,2435000,0.6,0.5,0.02,0.12,4,53457.604986912644,2000,1.0,0.0,24,1.0,2.0,0.0026615029266852976,0.952,-1.5049122414879046e-05,0.0026326285993449917,1.0,0.8620237953250198,1.0,0.0003038881135752856,0.0024247231675545403,0.0023930441540455493,0.0026604013962215245,0.0,0.016657825471908666,0.9525,0.0002811099850681751,0.01670766956241534,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0013644391727359966,0.014887770865091453,0.014638038707379869,0.016708537298977647,0.0,0.00011502279296185595,0.9475,5.9812412433416145e-06,0.0001150246349710369,0.9166666666666666,0.741511978067893,0.9768411847029567,-3.6524818548276345e-05,0.00013566333305677861,0.00013773796308712126,0.0001149194496452537,0.0,0.000812403840463596,0.9375,2.7587500057224858e-05,0.0008407215513622505,0.8333333333333334,0.6414692935030095,0.9332132367136705,-6.666666873926877e-05,0.0011273340324790809,0.0011056098081934718,0.0008121978259172177,0.0
14,internal_basis,8000000,1000000,0.6,0.5,0.02,0.12,4,207306.54658457244,2000,1.0,0.0,24,1.0,2.7083333333333335,0.03435534489302634,0.9545,-0.0006156087195848533,0.03415775032244407,1.0,0.8620237953250198,1.0,0.0011971269181610216,0.03482315704180225,0.034110968931581075,0.034853625043135515,0.0,0.03251157658065827,0.9555,6.78202827414816e-05,0.03214764562114059,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0007238517450774903,0.029143699613598157,0.028539260456159475,0.03275599712941322,0.0,0.0033559992535124664,0.954,5.648579309136467e-05,0.003331168882913926,1.0,0.8620237953250198,1.0,-4.314753028011239e-05,0.003346462038207161,0.003276286445858456,0.0033875176754177842,0.0,0.0034141282744573403,0.9565,7.010623681781678e-05,0.003375328255697009,1.0,0.8620237953250198,1.0,-7.976656049214076e-05,0.0034146167206751416,0.0033436735905897344,0.003445434354689211,0.0
15,external_references,8000000,2435000,0.6,0.5,0.06,0.01,4,43755.6415653816,2000,1.0,0.0,24,1.0,2.125,0.003531034400999116,0.9465,-0.0001628606143195108,0.003539406071404168,0.875,0.6899611872949993,0.9565566591987655,-0.0006646859457275639,0.004029364626690727,0.004000136984819788,0.0035304801850121344,0.0,0.021485432573866124,0.9515,-0.000857837569046316,0.02137673603992353,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.003007958480395296,0.019510247021136483,0.019334868690041317,0.02140837605263093,0.0,0.0001950903361526803,0.9535,9.81987705061277e-07,0.00019687011115181738,0.8333333333333334,0.6414692935030095,0.9332132367136705,6.781673699255587e-05,0.00022843318745754485,0.00023368053527803882,0.00019518777358195502,0.0,0.000248746859276655,0.95,-1.3131250001603927e-05,0.0002497984742198565,1.0,0.8620237953250198,1.0,1.770833323719554e-05,0.0002295706255277937,0.00022543360996136116,0.0002489487541225312,0.0
15,internal_basis,8000000,1000000,0.6,0.5,0.06,0.01,4,172238.8590567561,2000,0.9765,0.0135,24,0.9583333333333334,2.9583333333333335,0.044017939437453406,0.951,0.0006666786860330874,0.04453485453117321,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.003840501036295574,0.042779016815450266,0.04205403527509585,0.04540937646049637,0.0,0.03459506548194266,0.9495,-0.0004377176713273864,0.03422069012383669,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0029246804074520016,0.03906428297421373,0.03835345966050241,0.035283498202432366,0.0,0.004563560420882018,0.9515,-7.426622140462777e-05,0.004609639864479943,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00033506452377752633,0.00449786858691432,0.004415896188868528,0.0046689299380051645,0.0,0.004608674908965819,0.952,-5.84021918230743e-05,0.004667916190578086,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00010130279574860519,0.004506193734776702,0.004412478893184051,0.004713275478235403,0.041666666666666664
16,external_references,8000000,2435000,0.6,0.5,0.06,0.04,4,47281.52541991642,2000,1.0,0.0,24,1.0,2.1666666666666665,0.003657935015581216,0.951,-0.00010603011576713018,0.003694729819957272,1.0,0.8620237953250198,1.0,-0.00020183464508949367,0.0027727453156474752,0.0027218588534939155,0.0036509934045742994,0.0,0.02225128695141907,0.949,2.1379131088584442e-05,0.022349210543896332,1.0,0.8620237953250198,1.0,-0.010626286856310002,0.019904685286813065,0.02219473544269071,0.02291225766422449,0.0,0.0001950937873657543,0.9545,6.76843862896195e-06,0.0001912768693195159,0.9583333333333334,0.7975819352134406,0.9926065438344942,-8.034597734433008e-05,0.00015066884341849034,0.0001679604038757452,0.00019498135306844825,0.0,0.0004898979485566356,0.9485,5.193750001142083e-06,0.0005011215472504512,1.0,0.8620237953250198,1.0,2.473958326554571e-05,0.00045040168999855874,0.00044161200078309215,0.0004900350515574875,0.0
16,internal_basis,8000000,1000000,0.6,0.5,0.06,0.04,4,195120.37632081352,2000,1.0,0.0,24,1.0,3.25,0.04663282194709529,0.9565,0.0005060823351234152,0.04504464950234226,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0010260881451218905,0.04509826923535846,0.04416064801274323,0.04619779802063694,0.0,0.036539228556405325,0.956,-0.0006021873423794386,0.035729064934025404,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.009348991244821048,0.03468409502816649,0.0352174054962671,0.03674566327795536,0.0,0.004679627821669162,0.955,-5.231183497405186e-05,0.0045236400667112335,0.9583333333333334,0.7975819352134406,0.9926065438344942,9.26922885862427e-05,0.004375878351613223,0.004284747005636279,0.004614465476642624,0.0,0.004723503556709976,0.955,-5.00199433037779e-05,0.004562488021498231,0.9583333333333334,0.7975819352134406,0.9926065438344942,7.655249647325745e-05,0.004503689460644791,0.004409528878205223,0.004659290498350601,0.0
17,external_references,8000000,2435000,0.6,0.5,0.06,0.12,4,58791.562586028616,2000,1.0,0.0,24,1.0,2.3333333333333335,0.004038498078416004,0.9435,-0.00015379304287226265,0.00407868171652863,1.0,0.8620237953250198,1.0,-0.0006053260858017717,0.004365196239796964,0.004315947418963643,0.004027111758963917,0.0,0.024553320764498128,0.9495,-0.0006787479329905162,0.024579437247669787,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.016111366592325958,0.029901628991783,0.033413007559224515,0.02575429434563377,0.0,0.00019510355958267023,0.95,5.1039582102801845e-06,0.0001948321361877895,0.9166666666666666,0.741511978067893,0.9768411847029567,-7.496459383716924e-05,0.00020582145682216207,0.0002149815327275477,0.00019500172651778025,0.0,0.000812403840463596,0.947,2.248750007839505e-05,0.000817866087282875,1.0,0.8620237953250198,1.0,-7.734375102146837e-05,0.0007504274422812787,0.0007386874705824684,0.00081217276292417,0.0
17,internal_basis,8000000,1000000,0.6,0.5,0.06,0.12,4,275841.60101052833,2000,1.0,0.0,24,1.0,3.2916666666666665,0.054819768838380814,0.9475,-0.0012779055817699182,0.05534119980286201,0.875,0.6899611872949993,0.9565566591987655,0.03319560813884578,0.07198465278551865,0.07789628174587236,0.05742712111273427,0.0,0.04239685003509082,0.9525,0.001185193601534583,0.0422486404743082,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.007554806604435335,0.049165778282837684,0.0487199047333944,0.04128439371973161,0.0,0.005012804128645876,0.948,0.0001192005066065141,0.005065068462584494,0.875,0.6899611872949993,0.9565566591987655,-0.0025878587188507174,0.006324186366113656,0.006710132169017272,0.005027050173141573,0.0,0.00505318984735541,0.947,0.0001396459965799817,0.005126439195072487,0.875,0.6899611872949993,0.9565566591987655,-0.0025231739347853764,0.006319173437750592,0.006680907742904709,0.005067895146216207,0.0
18,external_references,8000000,2435000,0.6,0.9,0.005,0.01,4,10766.649971374103,2000,1.0,0.0,24,1.0,1.875,0.0018131667638162303,0.9535,-3.452668434239581e-05,0.0017738705964191845,0.9166666666666666,0.741511978067893,0.9768411847029567,0.00034350933484228463,0.0019703558642159957,0.001959218798855482,0.0018145980007199377,0.0,0.004549264136950299,0.9515,-9.491602305263236e-05,0.00453094004399608,1.0,0.8620237953250198,1.0,-0.0009596567230645928,0.003999153271876428,0.004030853937350167,0.0045571883990263694,0.0,5.764660659600686e-05,0.944,-1.8670184214642152e-06,5.855775383526978e-05,0.9583333333333334,0.7975819352134406,0.9926065438344942,-7.4207392886662255e-06,5.948307659069344e-05,5.87015950003836e-05,5.760510265461233e-05,0.0,0.000248746859276655,0.947,5.4687500067788995e-06,0.0002539929666580318,0.9166666666666666,0.741511978067893,0.9768411847029567,2.2395833404070722e-05,0.0002231499778548258,0.0002195965761985223,0.00024900750544965504,0.0
18,internal_basis,8000000,1000000,0.6,0.9,0.005,0.01,4,12194.510210957244,2000,1.0,0.0,24,1.0,2.0,0.005278373317894203,0.9575,-4.2798694329881925e-08,0.005160686698579825,0.875,0.6899611872949993,0.9565566591987655,-0.0009227427101646535,0.005731983438142397,0.005686660134795288,0.0052981894264115224,0.0,0.008143100230536673,0.9515,3.789075764284777e-05,0.00810417867315857,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00020443628532939204,0.008778203782747029,0.008595810216459165,0.008182223912712646,0.0,0.0005809347386001164,0.9555,1.324112517418202e-06,0.0005730951439484556,0.9583333333333334,0.7975819352134406,0.9926065438344942,9.43602729671659e-05,0.0006024210229027494,0.0005972383565893099,0.0005836734758499058,0.0,0.0008464159499770456,0.9585,1.915391536531595e-05,0.0008374036803305174,0.875,0.6899611872949993,0.9565566591987655,-6.504069356989192e-05,0.0008335558722832774,0.0008185933316950329,0.0008483374190329968,0.0
19,external_references,8000000,2435000,0.6,0.9,0.005,0.04,4,11359.381285067151,2000,1.0,0.0,24,1.0,1.8333333333333333,0.0018641191196048712,0.9485,-0.00011866551160285943,0.0018780416908920074,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0001470263942992637,0.0015182785511377753,0.0014935654587308147,0.0018633025332918435,0.0,0.0046525435985204,0.952,-0.00014493082926707735,0.004630812013466928,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0009400960894051791,0.004671599204333222,0.004668864225161699,0.004643793784278756,0.0,5.7649102757148496e-05,0.952,2.7029214413292813e-06,5.827208627201249e-05,1.0,0.8620237953250198,1.0,3.845982460827795e-06,4.449266821489405e-05,4.372534591934383e-05,5.766851331083905e-05,0.0,0.0004898979485566357,0.9445,-2.215624998621505e-05,0.0004927257787627677,0.9583333333333334,0.7975819352134406,0.9926065438344942,8.072915646950505e-06,0.0005414179721590706,0.0005300798996565025,0.0004899336672911019,0.0
19,internal_basis,8000000,1000000,0.6,0.9,0.005,0.04,4,13203.174006435669,2000,1.0,0.0,24,1.0,2.0,0.005476979332443378,0.9555,5.653781207172187e-05,0.005410470088167245,0.9583333333333334,0.7975819352134406,0.9926065438344942,-2.1587030974994554e-05,0.005071358191526051,0.004964627729637247,0.005475966333998844,0.0,0.008351732274568134,0.9575,-3.664608658667095e-05,0.008122098535449838,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0002713672496448318,0.0077309700822098286,0.0075730581336539505,0.008351060756531728,0.0,0.0005834663186507924,0.957,-6.672180169168834e-06,0.00056725151069348,0.9583333333333334,0.7975819352134406,0.9926065438344942,6.4895941454128844e-06,0.0004909930300231125,0.000480698984691022,0.0005833690704701306,0.0,0.0008480512048607107,0.9495,1.2249001392523845e-05,0.0008374203464287485,0.9583333333333334,0.7975819352134406,0.9926065438344942,-9.125753893563279e-05,0.0007066892826548327,0.0006978029387819008,0.0008480139984298925,0.0
20,external_references,8000000,2435000,0.6,0.9,0.005,0.12,4,13214.567763631145,2000,1.0,0.0,24,1.0,1.875,0.0020120378269861826,0.9455,-4.888611437306345e-05,0.0020334332370005627,1.0,0.8620237953250198,1.0,-6.962421809637391e-06,0.00203008053105004,0.0019873494025358716,0.0020115004631768643,0.0,0.004955225303550471,0.949,1.6412460910334216e-05,0.004985153685452852,1.0,0.8620237953250198,1.0,-0.00019317185521370203,0.004511650949279657,0.004420880556153612,0.004957024861756323,0.0,5.765662506667922e-05,0.95,2.121194121851095e-06,5.762655755828494e-05,1.0,0.8620237953250198,1.0,1.3876724758618982e-06,4.6468984273194514e-05,4.551174057473226e-05,5.766418602324007e-05,0.0,0.000812403840463596,0.9495,2.586562501322155e-05,0.00080976898249376,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00033697916651451225,0.000878188904667056,0.0009233833013796557,0.0008114109164795736,0.0
20,internal_basis,8000000,1000000,0.6,0.9,0.005,0.12,4,16569.445882729193,2000,1.0,0.0,24,1.0,1.9583333333333333,0.006083143823856444,0.9565,-0.00019276246449055458,0.006054643274498063,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0016884693454923088,0.005589012834966224,0.005725945236132812,0.006083383477150977,0.0,0.008973325711243787,0.9475,0.00036069915845863887,0.009218323199978493,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0026328112948785323,0.00976865940910504,0.009918784662871124,0.00897164527742743,0.0,0.0005910245128038433,0.958,2.413517050016811e-05,0.0005912168361545036,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00019000457755610962,0.0006051006943563097,0.0006220871892587299,0.0005912052265836777,0.0,0.0008510056212108673,0.945,4.626600525038932e-05,0.000876452522932935,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00022825204515353713,0.0010976099435706724,0.0010984756566105307,0.0008511675305105434,0.0
21,external_references,8000000,2435000,0.6,0.9,0.02,0.01,4,6889.335484594386,2000,1.0,0.0,24,1.0,1.9166666666666667,0.002338950914299313,0.9625,-5.032209087336043e-05,0.0022435437801389263,0.875,0.6899611872949993,0.9565566591987655,0.0008627082688088492,0.002693483830201781,0.0027743170456254666,0.0023415597263744033,0.0,0.005640860813197596,0.948,3.183871585521203e-05,0.005555274807438543,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0014010418371114043,0.00580180617274489,0.005849900282000512,0.005613433055160494,0.0,0.00011392004084035542,0.958,4.725818172380684e-06,0.00010992494185810313,1.0,0.8620237953250198,1.0,-7.327183328425617e-06,0.00011210351950653997,0.00010998751477345886,0.00011388916971981633,0.0,0.000248746859276655,0.9585,3.7406250009953157e-06,0.00024300174701929236,0.8333333333333334,0.6414692935030095,0.9332132367136705,-1.2500000144190863e-05,0.00032528206812075186,0.0003186785049510141,0.00024856042168636654,0.0
21,internal_basis,8000000,1000000,0.6,0.9,0.02,0.01,4,16560.159601239964,2000,1.0,0.0,24,1.0,2.0416666666666665,0.008090994731527025,0.9645,0.0004052085458626471,0.007877737128210788,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0010747446217081226,0.0068519871456489126,0.006793273525028715,0.008097871066785377,0.0,0.010530441570613199,0.953,-0.00017103247766360962,0.010432727810893744,1.0,0.8620237953250198,1.0,-0.0016143403941320429,0.009839620884737995,0.009766787851285841,0.010528150127848116,0.0,0.000861386574015129,0.9585,-3.814960894945234e-05,0.000841125604730955,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00013399769692527615,0.0007483450016293362,0.0007447425377385389,0.0008619731667378784,0.0,0.001059361955469888,0.9495,-3.7757265322838425e-05,0.001058439756398323,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00016332228475389996,0.0011231801623406692,0.0011115952242436824,0.0010598917957636792,0.0
22,external_references,8000000,2435000,0.6,0.9,0.02,0.04,4,7324.902694148984,2000,1.0,0.0,24,1.0,1.875,0.0024107484203968505,0.9475,-4.7595753948968925e-05,0.002396106700942237,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0002750051025975873,0.0028102718537999466,0.0027648124475035778,0.0024096726888635377,0.0,0.005787192368834769,0.9455,-8.279666051128942e-05,0.005889570664769751,0.9166666666666666,0.741511978067893,0.9768411847029567,0.00028816025654155214,0.0068752710932259795,0.006736678156201516,0.00578827685553339,0.0,0.00011394744050560573,0.952,-1.6474253065615983e-06,0.0001136702684998237,1.0,0.8620237953250198,1.0,1.1395531758572776e-05,0.0001033847322069065,0.00010184748832768944,0.00011397720678804218,0.0,0.0004898979485566356,0.951,-1.1318749984523763e-05,0.00048207875064282393,0.9583333333333334,0.7975819352134406,0.9926065438344942,-6.432291724961399e-05,0.00047074567679076726,0.0004653015521053507,0.0004895114425257223,0.0
22,internal_basis,8000000,1000000,0.6,0.9,0.02,0.04,4,18180.29651109473,2000,1.0,0.0,24,1.0,2.0833333333333335,0.008468857917720642,0.9455,-0.000655163788472732,0.008703366606607936,0.8333333333333334,0.6414692935030095,0.9332132367136705,0.00275216395581665,0.009540570263875272,0.00973674915083605,0.008466154579509198,0.0,0.010886716336146247,0.9455,0.0003999459388483303,0.01113810080707986,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0014682133067131509,0.012240759373163329,0.01207264120899159,0.010833153839793157,0.0,0.0008725111652725055,0.948,5.823255225186423e-05,0.0008941830813235632,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00022239193501959794,0.0010037979536987984,0.0010075141392479696,0.0008701839696925577,0.0,0.0010684625328862699,0.9505,4.5306714647358024e-05,0.0010943290412404303,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0001820433391448928,0.0010984199244239992,0.0010905934977187858,0.0010666119020089143,0.0
23,external_references,8000000,2435000,0.6,0.9,0.02,0.12,4,8709.754898992554,2000,1.0,0.0,24,1.0,1.8333333333333333,0.002622622278315875,0.9545,-8.523393364049547e-05,0.0025798654260876914,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0010198388547210623,0.0025916310807088494,0.0027343676835771156,0.0026194954479639293,0.0,0.0062213620531766075,0.95,-1.795704641259027e-05,0.0061939817916483115,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.004273709580446923,0.005078955020823379,0.00655633688456466,0.006297977531438533,0.0,0.00011402374875117395,0.9565,2.3108284297114497e-06,0.00011153756870868885,0.9583333333333334,0.7975819352134406,0.9926065438344942,-2.154329079152312e-05,0.00011010294906076403,0.0001099166136760519,0.00011398652249061877,0.0,0.000812403840463596,0.955,-3.265625000675829e-05,0.0007992715302318432,0.9166666666666666,0.741511978067893,0.9768411847029567,4.4270834564734636e-05,0.0009367296046469265,0.0009180747941602921,0.0008125256045359015,0.0
23,internal_basis,8000000,1000000,0.6,0.9,0.02,0.12,4,23745.64478510401,2000,1.0,0.0,24,1.0,2.0833333333333335,0.009641764115304277,0.95,3.667005368580051e-05,0.009761525363639853,1.0,0.8620237953250198,1.0,0.0024881171021367324,0.009010293455687228,0.009164790797665745,0.009625186859792198,0.0,0.011973628107286655,0.954,4.380825485627521e-05,0.01196494399879634,0.875,0.6899611872949993,0.9565566591987655,-0.0010638641424076712,0.01316465763410358,0.012931312466027212,0.011904298539762397,0.0,0.0009053432544882749,0.952,-2.5655030494175137e-06,0.0009153131230518663,1.0,0.8620237953250198,1.0,-0.0002117079684765957,0.000895338013710831,0.0009016923899510619,0.0009020448818146575,0.0,0.0010939997143920267,0.954,-3.166463203900623e-05,0.0011093556442434518,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00010871600970182732,0.0011933548777326108,0.001173276483740452,0.001091309336996168,0.0
